year,RegionName,population,median_value,gross_rent_total,median_income
2021,Coshocton OH,36657.399999999936,104280.00000000022,633.2,50495.20000000003
2022,Coshocton OH,36732.9999999999,107231.42857142891,637.9999999999998,53027.9428571429
2015,Craig CO,13109.885714285718,176160.00000000012,718.3142857142864,52131.28571428574
2016,Craig CO,13054.05714285715,169580.0000000001,727.9428571428576,52198.05714285717
2017,Craig CO,13038.514285714291,168300.0000000001,742.2857142857148,52942.11428571431
2018,Craig CO,13063.257142857146,172320.00000000012,761.3428571428577,54363.45714285717
2019,Craig CO,13128.285714285714,181640.00000000015,785.1142857142864,56462.085714285735
2020,Craig CO,13233.599999999995,196260.00000000017,813.6000000000008,59238.000000000015
2021,Craig CO,13379.199999999988,216180.0000000003,846.8000000000011,62691.20000000001
2022,Craig CO,13565.085714285691,241400.00000000038,884.7142857142871,66821.68571428572
2015,Crawfordsville IN,38140.60000000001,110068.57142857148,651.8857142857145,48176.31428571426
2016,Crawfordsville IN,38189.40000000001,113185.71428571433,652.257142857143,50518.74285714285
2017,Crawfordsville IN,38232.20000000001,116831.42857142862,657.9142857142858,52497.88571428572
2018,Crawfordsville IN,38269.00000000002,121005.71428571432,668.8571428571429,54113.742857142875
2019,Crawfordsville IN,38299.80000000003,125708.57142857145,685.0857142857143,55366.3142857143
2020,Crawfordsville IN,38324.60000000006,130940.0,706.5999999999999,56255.600000000006
2021,Crawfordsville IN,38343.40000000008,136699.99999999994,733.3999999999997,56781.59999999999
2022,Crawfordsville IN,38356.200000000106,142988.57142857136,765.4857142857139,56944.31428571425
2015,Crescent City CA,27803.400000000016,183594.28571428574,802.0000000000006,40949.20000000001
2016,Crescent City CA,27589.40000000001,182882.85714285716,815.6000000000003,41683.400000000016
2017,Crescent City CA,27465.400000000005,188685.71428571432,833.2,42712.60000000002
2018,Crescent City CA,27431.400000000005,201002.8571428572,854.7999999999998,44036.800000000025
2019,Crescent City CA,27487.400000000012,219834.28571428583,880.3999999999996,45656.00000000003
2020,Crescent City CA,27633.400000000023,245180.0000000002,909.9999999999995,47570.200000000026
2021,Crescent City CA,27869.40000000004,277040.0000000003,943.5999999999995,49779.40000000004
2022,Crescent City CA,28195.400000000063,315414.28571428615,981.1999999999994,52283.60000000004
2015,Crestview-Fort Walton Beach-Destin FL,251983.62857142865,182620.00000000015,1012.3714285714286,53207.20000000002
2016,Crestview-Fort Walton Beach-Destin FL,256646.2857142858,190720.00000000015,1019.9142857142856,55266.00000000002
2017,Crestview-Fort Walton Beach-Destin FL,261529.37142857153,199920.00000000015,1039.0285714285715,57452.800000000025
2018,Crestview-Fort Walton Beach-Destin FL,266632.8857142858,210220.00000000015,1069.714285714286,59767.600000000035
2019,Crestview-Fort Walton Beach-Destin FL,271956.8285714286,221620.00000000015,1111.9714285714294,62210.400000000045
2020,Crestview-Fort Walton Beach-Destin FL,277501.19999999995,234120.00000000015,1165.8000000000015,64781.20000000006
2021,Crestview-Fort Walton Beach-Destin FL,283265.9999999999,247720.00000000015,1231.2000000000025,67480.00000000009
2022,Crestview-Fort Walton Beach-Destin FL,289251.2285714284,262420.0000000001,1308.1714285714322,70306.8000000001
2015,Crossville TN,57488.685714285704,139368.5714285715,622.9714285714286,38639.71428571431
2016,Crossville TN,57816.857142857145,137585.71428571435,641.7142857142859,39836.54285714288
2017,Crossville TN,58210.3142857143,139231.4285714286,661.0285714285717,41471.085714285735
2018,Crossville TN,58669.057142857164,144305.71428571432,680.9142857142862,43543.34285714288
2019,Crossville TN,59193.08571428574,152808.57142857148,701.3714285714291,46053.314285714325
2020,Crossville TN,59782.40000000002,164740.00000000012,722.4000000000005,49001.000000000044
2021,Crossville TN,60437.00000000002,180100.00000000017,744.0000000000006,52386.40000000007
2022,Crossville TN,61156.88571428572,198888.57142857168,766.1714285714291,56209.514285714366
2015,Cullman AL,80961.25714285718,115402.85714285714,622.0000000000003,38878.48571428572
2016,Cullman AL,81309.77142857148,118408.57142857143,630.6000000000003,39552.05714285715
2017,Cullman AL,81744.1428571429,121557.14285714287,648.2000000000002,40786.914285714294
2018,Cullman AL,82264.37142857147,124848.57142857143,674.8000000000003,42583.05714285715
2019,Cullman AL,82870.45714285718,128282.85714285713,710.4000000000004,44940.48571428572
2020,Cullman AL,83562.40000000002,131859.99999999997,755.0000000000007,47859.20000000002
2021,Cullman AL,84340.20000000001,135579.99999999994,808.6000000000009,51339.200000000026
2022,Cullman AL,85203.85714285713,139442.85714285704,871.2000000000013,55380.48571428575
2015,DeRidder LA,36269.542857142864,104551.42857142865,668.6000000000003,45951.91428571432
2016,DeRidder LA,36416.02857142858,108414.28571428578,684.0000000000005,46459.742857142875
2017,DeRidder LA,36591.657142857155,113348.57142857148,701.4000000000004,47870.28571428573
2018,DeRidder LA,36796.42857142859,119354.28571428574,720.8000000000004,50183.542857142886
2019,DeRidder LA,37030.34285714287,126431.42857142858,742.2000000000004,53399.51428571434
2020,DeRidder LA,37293.40000000001,134579.99999999997,765.6000000000004,57518.200000000084
2021,DeRidder LA,37585.600000000006,143799.9999999999,791.0000000000001,62539.60000000014
2022,DeRidder LA,37906.94285714286,154091.42857142843,818.4,68463.71428571448
2015,Des Moines IA,604101.8571428573,160031.4285714286,802.3428571428573,61659.7142857143
2016,Des Moines IA,606967.5714285715,164514.2857142858,830.4285714285717,63873.542857142864
2017,Des Moines IA,619986.142857143,169768.5714285715,856.6571428571431,66058.08571428573
2018,Des Moines IA,643157.5714285717,175794.28571428577,881.0285714285717,68213.34285714287
2019,Des Moines IA,676481.8571428577,182591.42857142858,903.5428571428574,70339.3142857143
2020,Des Moines IA,719959.0000000009,190159.99999999997,924.2000000000003,72436.0
2021,Des Moines IA,773589.0000000014,198499.99999999988,943.0000000000002,74503.40000000001
2022,Des Moines IA,837371.8571428591,207611.42857142835,959.9428571428573,76541.5142857143
2015,Detroit MI,4294665.285714288,126988.57142857143,847.9142857142858,52521.17142857143
2016,Detroit MI,4299841.057142859,138385.71428571432,867.9428571428572,54237.71428571429
2017,Detroit MI,4305787.114285717,149411.42857142864,890.6857142857143,56227.82857142858
2018,Detroit MI,4312503.45714286,160065.71428571435,916.1428571428573,58491.51428571431
2019,Detroit MI,4319990.08571429,170348.5714285715,944.3142857142863,61028.771428571476
2020,Detroit MI,4328247.0000000065,180260.00000000012,975.2000000000011,63839.60000000007
2021,Detroit MI,4337274.2000000095,189800.00000000012,1008.8000000000017,66924.0000000001
2022,Detroit MI,4347071.685714299,198968.57142857154,1045.1142857142881,70281.97142857157
2015,Cullowhee NC,42038.68571428574,169628.57142857148,625.4000000000001,37755.914285714294
2016,Cullowhee NC,39185.85714285715,176105.71428571435,678.2000000000002,41268.94285714288
2017,Cullowhee NC,40488.31428571428,180911.42857142867,711.0000000000002,43659.68571428574
2018,Cullowhee NC,45946.05714285714,184045.71428571438,723.8000000000002,44928.142857142884
2019,Cullowhee NC,55559.08571428572,185508.5714285715,716.6000000000003,45074.314285714296
2020,Cullowhee NC,69327.40000000002,185300.00000000006,689.4000000000003,44098.2
2021,Cullowhee NC,87251.00000000006,183420.00000000006,642.2000000000005,41999.799999999974
2022,Cullowhee NC,109329.8857142858,179868.57142857145,575.0000000000005,38779.114285714226
2015,Cumberland MD-WV,101312.65714285722,120502.85714285716,580.0285714285718,38208.742857142875
2016,Cumberland MD-WV,100657.3714285715,120688.57142857143,611.6857142857147,40127.02857142859
2017,Cumberland MD-WV,99985.94285714292,121817.14285714286,640.7714285714289,42281.457142857165
2018,Cumberland MD-WV,99298.37142857148,123888.57142857143,667.2857142857147,44672.0285714286
2019,Cumberland MD-WV,98594.65714285718,126902.85714285717,691.2285714285719,47298.74285714289
2020,Cumberland MD-WV,97874.80000000003,130860.00000000006,712.6000000000006,50161.600000000035
2021,Cumberland MD-WV,97138.80000000002,135760.0000000001,731.4000000000007,53260.60000000004
2022,Cumberland MD-WV,96386.65714285715,141602.85714285728,747.6285714285723,56595.742857142905
2015,Dallas-Fort Worth TX,6823535.171428572,156705.71428571438,935.0000000000007,59846.25714285716
2016,Dallas-Fort Worth TX,6974948.914285716,163237.14285714293,974.8000000000006,61535.17142857145
2017,Dallas-Fort Worth TX,7110246.22857143,175254.2857142858,1022.6000000000006,63852.94285714288
2018,Dallas-Fort Worth TX,7229427.114285715,192757.14285714296,1078.4000000000005,66799.57142857146
2019,Dallas-Fort Worth TX,7332491.571428572,215745.7142857144,1142.2000000000005,70375.0571428572
2020,Dallas-Fort Worth TX,7419439.6,244220.00000000017,1214.0000000000005,74579.40000000007
2021,Dallas-Fort Worth TX,7490271.199999999,278180.00000000023,1293.8000000000004,79412.6000000001
2022,Dallas-Fort Worth TX,7544986.371428569,317625.71428571455,1381.6000000000004,84874.65714285726
2015,Dalton GA,142865.65714285718,111680.00000000001,656.6571428571431,39281.342857142874
2016,Dalton GA,143039.17142857148,113300.00000000003,669.971428571429,41099.42857142859
2017,Dalton GA,143270.54285714292,116420.00000000003,684.1428571428576,43279.65714285716
2018,Dalton GA,143559.77142857152,121040.00000000003,699.1714285714289,45822.02857142859
2019,Dalton GA,143906.85714285725,127160.00000000001,715.057142857143,48726.54285714288
2020,Dalton GA,144311.80000000013,134780.0,731.8,51993.200000000026
2021,Dalton GA,144774.60000000015,143899.99999999994,749.3999999999995,55622.00000000003
2022,Dalton GA,145295.25714285733,154519.9999999999,767.8571428571419,59612.942857142894
2015,Danville IL,80313.08571428573,75700.00000000003,634.0857142857146,42916.85714285716
2016,Danville IL,79754.05714285717,75780.00000000001,646.0571428571432,43767.37142857144
2017,Danville IL,79113.31428571432,76560.00000000003,659.314285714286,44644.74285714287
2018,Danville IL,78390.8571428572,78040.00000000004,673.8571428571431,45548.97142857144
2019,Danville IL,77586.68571428579,80220.00000000006,689.6857142857147,46480.05714285717
2020,Danville IL,76700.80000000009,83100.0000000001,706.8000000000005,47438.00000000005
2021,Danville IL,75733.20000000011,86680.00000000015,725.2000000000007,48422.800000000076
2022,Danville IL,74683.88571428586,90960.00000000019,744.8857142857153,49434.45714285725
2015,Danville KY,53887.514285714286,108940.00000000006,623.5142857142857,38172.42857142858
2016,Danville KY,54061.54285714287,110360.00000000004,636.5428571428573,38219.68571428572
2017,Danville KY,54214.28571428574,113280.00000000004,654.2857142857144,39346.37142857144
2018,Danville KY,54345.742857142875,117700.00000000003,676.7428571428572,41552.48571428572
2019,Danville KY,54455.91428571429,123620.00000000003,703.9142857142857,44838.02857142857
2020,Danville KY,54544.799999999974,131040.00000000004,735.8,49203.0
2021,Danville KY,54612.39999999994,139960.00000000006,772.3999999999997,54647.399999999994
2022,Danville KY,54658.71428571418,150380.0000000001,813.7142857142852,61171.22857142855
2015,Danville VA,105277.91428571432,102605.71428571429,608.8000000000002,38311.34285714287
2016,Danville VA,104658.34285714287,103897.14285714288,621.6000000000001,39262.22857142859
2017,Danville VA,103958.48571428572,105774.28571428574,642.4000000000002,40214.25714285717
2018,Danville VA,103178.34285714288,108237.14285714287,671.2000000000004,41167.428571428594
2019,Danville VA,102317.91428571432,111285.71428571429,708.0000000000007,42121.742857142875
2020,Danville VA,101377.20000000006,114919.99999999997,752.8000000000011,43077.20000000001
2021,Danville VA,100356.20000000007,119139.99999999994,805.6000000000015,44033.799999999996
2022,Danville VA,99254.91428571439,123945.71428571417,866.400000000002,44991.542857142835
2015,Daphne-Fairhope-Foley AL,195206.17142857146,168788.57142857142,880.2285714285717,50217.80000000001
2016,Daphne-Fairhope-Foley AL,199272.31428571432,174605.71428571432,884.6857142857147,51284.20000000002
2017,Daphne-Fairhope-Foley AL,203562.02857142861,181451.4285714286,909.571428571429,53021.60000000002
2018,Daphne-Fairhope-Foley AL,208075.31428571435,189325.71428571432,954.8857142857148,55430.000000000015
2019,Daphne-Fairhope-Foley AL,212812.1714285715,198228.57142857142,1020.628571428572,58509.400000000016
2020,Daphne-Fairhope-Foley AL,217772.60000000012,208159.99999999994,1106.8000000000006,62259.80000000001
2021,Daphne-Fairhope-Foley AL,222956.60000000018,219119.99999999983,1213.4000000000008,66681.20000000001
2022,Daphne-Fairhope-Foley AL,228364.17142857166,231108.57142857113,1340.4285714285722,71773.6
2015,Davenport-Moline-Rock Island IA-IL,383078.08571428567,125777.14285714291,683.7714285714288,52446.057142857164
2016,Davenport-Moline-Rock Island IA-IL,383411.2571428571,127391.42857142862,696.514285714286,53295.37142857145
2017,Davenport-Moline-Rock Island IA-IL,383220.71428571426,129662.85714285719,714.8285714285718,54567.54285714288
2018,Davenport-Moline-Rock Island IA-IL,382506.4571428572,132591.4285714286,738.7142857142861,56262.57142857144
2019,Davenport-Moline-Rock Island IA-IL,381268.4857142858,136177.1428571429,768.171428571429,58380.45714285715
2020,Davenport-Moline-Rock Island IA-IL,379506.8000000002,140420.0,803.2000000000006,60921.2
2021,Davenport-Moline-Rock Island IA-IL,377221.4000000004,145320.0,843.8000000000008,63884.799999999974
2022,Davenport-Moline-Rock Island IA-IL,374412.2857142862,150877.1428571428,889.9714285714294,67271.2571428571
2015,Dayton OH,801397.3428571428,122437.14285714288,744.5714285714292,47617.314285714274
2016,Dayton OH,800984.8285714288,123271.42857142861,756.5142857142862,49297.742857142846
2017,Dayton OH,801236.4571428575,125662.85714285719,771.0285714285719,51199.88571428571
2018,Dayton OH,802152.228571429,129611.42857142862,788.1142857142863,53323.742857142846
2019,Dayton OH,803732.1428571433,135117.14285714293,807.7714285714294,55669.314285714274
2020,Dayton OH,805976.2000000003,142180.0000000001,830.0000000000011,58236.59999999998
2021,Dayton OH,808884.4000000003,150800.0000000001,854.8000000000015,61025.59999999997
2022,Dayton OH,812456.7428571428,160977.14285714296,882.1714285714306,64036.31428571424
2015,Dayton TN,32398.45714285716,106542.8571428572,585.4285714285714,36485.142857142884
2016,Dayton TN,32441.37142857144,108608.57142857148,614.2857142857143,37772.02857142859
2017,Dayton TN,32510.142857142866,111817.1428571429,633.5714285714287,39082.057142857164
2018,Dayton TN,32604.77142857144,116168.57142857148,643.2857142857146,40415.2285714286
2019,Dayton TN,32725.25714285716,121662.85714285722,643.4285714285718,41771.542857142886
2020,Dayton TN,32871.60000000003,128300.0000000001,634.0000000000007,43151.00000000004
2021,Dayton TN,33043.80000000005,136080.00000000015,615.0000000000009,44553.60000000005
2022,Dayton TN,33241.85714285721,145002.85714285733,586.4285714285727,45979.342857142925
2015,Decatur AL,153412.48571428578,116311.4285714286,594.1428571428573,44519.14285714288
2016,Decatur AL,152883.85714285722,117914.28571428574,602.8285714285714,45532.82857142859
2017,Decatur AL,152514.51428571437,120888.57142857145,613.657142857143,46841.657142857155
2018,Decatur AL,152304.45714285722,125234.28571428574,626.6285714285716,48445.62857142858
